v8-version,6,1,534,50,0
shared-library,"/usr/local/opt/node@8/bin/node",0x100002800,0x100843776,0
shared-library,"/usr/local/opt/icu4c/lib/libicui18n.60.dylib",0x101a8ff20,0x101bb9d39,4322811904
shared-library,"/usr/local/opt/icu4c/lib/libicuuc.60.dylib",0x101ceeb20,0x101d9f210,4325298176
shared-library,"/usr/local/opt/icu4c/lib/libicudata.60.2.dylib",0x101e649f0,0x101e649f0,4326830080
shared-library,"/System/Library/Frameworks/CoreFoundation.framework/Versions/A/CoreFoundation",0x7fff4d84a860,0x7fff4da3d9ac,634572800
shared-library,"/usr/lib/libSystem.B.dylib",0x7fff733f394a,0x7fff733f3b2e,634572800
shared-library,"/usr/lib/libc++.1.dylib",0x7fff73627f40,0x7fff7366f2b0,634572800
shared-library,"/usr/lib/system/libcache.dylib",0x7fff7556eb08,0x7fff7557156d,634572800
shared-library,"/usr/lib/system/libcommonCrypto.dylib",0x7fff75573c14,0x7fff7557cde1,634572800
shared-library,"/usr/lib/system/libcompiler_rt.dylib",0x7fff7557eef4,0x7fff75583a8b,634572800
shared-library,"/usr/lib/system/libcopyfile.dylib",0x7fff7558709c,0x7fff7558e2dc,634572800
shared-library,"/usr/lib/system/libcorecrypto.dylib",0x7fff75590e80,0x7fff755f5ab9,634572800
shared-library,"/usr/lib/system/libdispatch.dylib",0x7fff7569ea08,0x7fff756c99fe,634572800
shared-library,"/usr/lib/system/libdyld.dylib",0x7fff756d8014,0x7fff756f0410,634572800
shared-library,"/usr/lib/system/libkeymgr.dylib",0x7fff756f5a51,0x7fff756f5e80,634572800
shared-library,"/usr/lib/system/liblaunch.dylib",0x7fff75703fc0,0x7fff75703fc0,634572800
shared-library,"/usr/lib/system/libmacho.dylib",0x7fff757046e8,0x7fff757089dc,634572800
shared-library,"/usr/lib/system/libquarantine.dylib",0x7fff7570a26e,0x7fff7570bb42,634572800
shared-library,"/usr/lib/system/libremovefile.dylib",0x7fff7570c944,0x7fff7570dc73,634572800
shared-library,"/usr/lib/system/libsystem_asl.dylib",0x7fff7570f748,0x7fff75724150,634572800
shared-library,"/usr/lib/system/libsystem_blocks.dylib",0x7fff7572685d,0x7fff75726d0e,634572800
shared-library,"/usr/lib/system/libsystem_c.dylib",0x7fff75728100,0x7fff757a918f,634572800
shared-library,"/usr/lib/system/libsystem_configuration.dylib",0x7fff757b1e04,0x7fff757b46c0,634572800
shared-library,"/usr/lib/system/libsystem_coreservices.dylib",0x7fff757b62d0,0x7fff757b83eb,634572800
shared-library,"/usr/lib/system/libsystem_darwin.dylib",0x7fff757b9fda,0x7fff757bac44,634572800
shared-library,"/usr/lib/system/libsystem_dnssd.dylib",0x7fff757bbf3c,0x7fff757c04cd,634572800
shared-library,"/usr/lib/system/libsystem_info.dylib",0x7fff757c31f0,0x7fff7580841e,634572800
shared-library,"/usr/lib/system/libsystem_m.dylib",0x7fff75834140,0x7fff75864143,634572800
shared-library,"/usr/lib/system/libsystem_malloc.dylib",0x7fff75880250,0x7fff7589931f,634572800
shared-library,"/usr/lib/system/libsystem_network.dylib",0x7fff758a0b70,0x7fff759a2038,634572800
shared-library,"/usr/lib/system/libsystem_networkextension.dylib",0x7fff759d0cff,0x7fff759d882e,634572800
shared-library,"/usr/lib/system/libsystem_notify.dylib",0x7fff759dc148,0x7fff759e483e,634572800
shared-library,"/usr/lib/system/libsystem_sandbox.dylib",0x7fff759fa040,0x7fff759fc52d,634572800
shared-library,"/usr/lib/system/libsystem_secinit.dylib",0x7fff759fda1f,0x7fff759fe588,634572800
shared-library,"/usr/lib/system/libsystem_kernel.dylib",0x7fff7580cf10,0x7fff7582a75d,634572800
shared-library,"/usr/lib/system/libsystem_platform.dylib",0x7fff759e5820,0x7fff759eb38d,634572800
shared-library,"/usr/lib/system/libsystem_pthread.dylib",0x7fff759edf78,0x7fff759f610e,634572800
shared-library,"/usr/lib/system/libsystem_symptoms.dylib",0x7fff759ff938,0x7fff75a0531e,634572800
shared-library,"/usr/lib/system/libsystem_trace.dylib",0x7fff75a08094,0x7fff75a17c8d,634572800
shared-library,"/usr/lib/system/libunwind.dylib",0x7fff75a1c96c,0x7fff75a212a7,634572800
shared-library,"/usr/lib/system/libxpc.dylib",0x7fff75a239c0,0x7fff75a4483e,634572800
shared-library,"/usr/lib/closure/libclosured.dylib",0x7fff72eb8e80,0x7fff72ee3689,634572800
shared-library,"/usr/lib/libobjc.A.dylib",0x7fff74aab000,0x7fff74acc65a,634572800
shared-library,"/usr/lib/libc++abi.dylib",0x7fff7367f600,0x7fff7369dd64,634572800
shared-library,"/usr/lib/libDiagnosticMessagesClient.dylib",0x7fff7307cf08,0x7fff7307d90c,634572800
shared-library,"/usr/lib/libicucore.A.dylib",0x7fff74152fd4,0x7fff7430a2e6,634572800
shared-library,"/usr/lib/libz.1.dylib",0x7fff754c12d0,0x7fff754ccbe5,634572800
profiler,"begin",1000
tick,0x7fff7581f246,680,0,0x0,4
tick,0x7fff759e9f81,1658,0,0x0,4
tick,0x100694cd2,2973,0,0x0,4
tick,0x7fff75828a4e,10225695,0,0x7fff759f0b9d,0,0x10023124a,0x7bffd34d434,0x7bffd34ce90
tick,0x7fff75828b9e,10329702,0,0x0,4
current-time,10329741
current-time,10329775
current-time,10329817
tick,0x7fff75828b9e,11332400,0,0x0,4
current-time,11332460
tick,0x7fff75828b9e,11433389,0,0x0,4
current-time,11433430
current-time,11433459
current-time,11433505
code-creation,Function,18,11433730,0x7bffd351ef8,136,"emitOne events.js:114:17",0x7bfbf1bb5b8,~
code-creation,LazyCompile,18,11433746,0x7bffd351ef8,136,"emitOne events.js:114:17",0x7bfbf1bb5b8,~
code-creation,Function,18,11433820,0x7bffd352198,264,"_consumer.on.message /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/fork/central-services-shared/src/kafka/consumer.js:305:33",0x7bfe047a990,~
code-creation,LazyCompile,18,11433834,0x7bffd352198,264,"_consumer.on.message /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/fork/central-services-shared/src/kafka/consumer.js:305:33",0x7bfe047a990,~
code-creation,Function,18,11433897,0x7bffd352600,144,"Buffer.toJSON buffer.js:938:35",0x7bff3914d88,~
code-creation,LazyCompile,18,11433911,0x7bffd352600,144,"Buffer.toJSON buffer.js:938:35",0x7bff3914d88,~
code-creation,Function,18,11434048,0x7bffd352bb0,256,"parseValue /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/fork/central-services-shared/src/kafka/protocol/util.js:51:20",0x7bf0c3e8060,~
code-creation,LazyCompile,18,11434062,0x7bffd352bb0,256,"parseValue /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/fork/central-services-shared/src/kafka/protocol/util.js:51:20",0x7bf0c3e8060,~
current-time,11434128
code-creation,Function,18,11434167,0x7bffd3530c0,144,"messages.map.msg /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/fork/central-services-shared/src/kafka/consumer.js:551:22",0x7bffd34d100,~
code-creation,LazyCompile,18,11434179,0x7bffd3530c0,144,"messages.map.msg /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/fork/central-services-shared/src/kafka/consumer.js:551:22",0x7bffd34d100,~
code-creation,Function,18,11434349,0x7bffd3535a0,616,"Promise /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/kafkaPoc/consumers.js:19:22",0x7bfe046ce00,~
code-creation,LazyCompile,18,11434363,0x7bffd3535a0,616,"Promise /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/kafkaPoc/consumers.js:19:22",0x7bfe046ce00,~
current-time,11434375
current-time,11434407
code-creation,Function,18,11434498,0x7bffd353f00,248,"messages.forEach.message /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/kafkaPoc/consumers.js:32:26",0x7bffd3533e0,~
code-creation,LazyCompile,18,11434512,0x7bffd353f00,248,"messages.forEach.message /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/kafkaPoc/consumers.js:32:26",0x7bffd3533e0,~
current-time,11434527
code-creation,Function,18,11434565,0x7bffd354368,128,"info /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/kafkaPoc/perf4js/index.js:5:14",0x7bfe046ae68,~
code-creation,LazyCompile,18,11434577,0x7bffd354368,128,"info /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/kafkaPoc/perf4js/index.js:5:14",0x7bfe046ae68,~
current-time,11434601
tick,0x5f4d4ceca90,11434649,0,0x5f4d4cbf9ce,0,0x7bfe0475fe4,0x7bfe0474a1d,0x7bfe047400d,0x7bfe0473bd4,0x7bfe04736d3,0x7bfe0473564,0x7bfe047338c,0x7bfe0470801,0x7bfe046fae9,0x7bffd3543df,0x7bffd353fb0,0x5f4d4c57d30,0x7bffd3536d9,0x5f4d4c7964b,0x7bfe046cfbf,0x1007a7e36,0x7bffd34d584,0x7bffd34ce90
current-time,11434674
current-time,11434715
current-time,11434743
current-time,11434762
code-creation,Function,18,11434878,0x7bffd354828,248,"observersCallback perf_hooks.js:466:27",0x7bff3936d38,~
code-creation,LazyCompile,18,11434897,0x7bffd354828,248,"observersCallback perf_hooks.js:466:27",0x7bff3936d38,~
code-creation,Function,18,11434995,0x7bffd355138,64,"__dirname perf_hooks.js:201:16",0x7bff39384d0,~
code-creation,LazyCompile,18,11435008,0x7bffd355138,64,"__dirname perf_hooks.js:201:16",0x7bff39384d0,~
code-creation,Function,18,11435045,0x7bffd355278,152,"doNotify perf_hooks.js:458:18",0x7bff3936c70,~
code-creation,LazyCompile,18,11435056,0x7bffd355278,152,"doNotify perf_hooks.js:458:18",0x7bff3936c70,~
code-creation,Function,18,11435102,0x7bffd355530,168,"PerformanceObserver /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/kafkaPoc/consumers.js:85:60",0x7bf7880bf90,~
code-creation,LazyCompile,18,11435114,0x7bffd355530,168,"PerformanceObserver /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/kafkaPoc/consumers.js:85:60",0x7bf7880bf90,~
tick,0x7fff7582a14a,11436267,1,0x100787a2c,4,0x100219d2e,0x7bf78806092,0x7bf78805e95,0x7bf788031ba,0x7bf78802e4f,0x7bf8877fbb1,0x7bf8877f773,0x7bf8877a233,0x7bf88779b4e,0x7bf78808c05,0x7bffd35556f,0x7bffd3552cc,0x7bffd35490b,0x1007a7e36,0x7bffd34d584,0x7bffd34ce90
code-creation,Script,18,11436337,0x7bffd356188,64," /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/kafkaPoc/node_modules/microseconds/index.js:1:1",0x7bffd355fe0,~
code-creation,Function,18,11436365,0x7bffd356308,112," /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/kafkaPoc/node_modules/microseconds/index.js:1:11",0x7bffd3560a8,~
code-creation,Script,18,11436877,0x7bffd356a08,64," /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/kafkaPoc/node_modules/microseconds/now.js:1:1",0x7bffd356860,~
code-creation,Function,18,11436910,0x7bffd356d48,192," /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/kafkaPoc/node_modules/microseconds/now.js:1:11",0x7bffd356928,~
tick,0x7fff7582a14a,11437334,1,0x100787a2c,4,0x100219d2e,0x7bf78806092,0x7bf78805e95,0x7bf788031ba,0x7bf78802e4f,0x7bf8877fbb1,0x7bf8877f773,0x7bf8877a233,0x7bf88779b4e,0x7bf78808c05,0x7bffd356351,0x7bf78807530,0x7bf78802e70,0x7bf8877fbb1,0x7bf8877f773,0x7bf8877a233,0x7bf88779b4e,0x7bf78808c05,0x7bffd35556f,0x7bffd3552cc,0x7bffd35490b,0x1007a7e36,0x7bffd34d584,0x7bffd34ce90
code-creation,Script,18,11437447,0x7bffd357708,64," /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/kafkaPoc/node_modules/microseconds/parse.js:1:1",0x7bffd357560,~
code-creation,Function,18,11437472,0x7bffd357938,80," /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/kafkaPoc/node_modules/microseconds/parse.js:1:11",0x7bffd357628,~
current-time,11437508
code-creation,Function,18,11437538,0x7bffd357c88,72,"getEntries perf_hooks.js:226:13",0x7bff3938660,~
code-creation,LazyCompile,18,11437551,0x7bffd357c88,72,"getEntries perf_hooks.js:226:13",0x7bff3938660,~
code-creation,Function,18,11437612,0x7bffd357e48,192,"__dirname perf_hooks.js:205:16",0x7bff3938598,~
code-creation,LazyCompile,18,11437625,0x7bffd357e48,192,"__dirname perf_hooks.js:205:16",0x7bff3938598,~
code-creation,Function,18,11437693,0x7bffd3581c8,192,"sortedInsert perf_hooks.js:529:22",0x7bff3937058,~
code-creation,LazyCompile,18,11437706,0x7bffd3581c8,192,"sortedInsert perf_hooks.js:529:22",0x7bff3937058,~
code-creation,Function,18,11437774,0x7bffd358618,296,"parse /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/kafkaPoc/node_modules/microseconds/parse.js:58:32",0x7bffd357848,~
code-creation,LazyCompile,18,11437787,0x7bffd358618,296,"parse /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/kafkaPoc/node_modules/microseconds/parse.js:58:32",0x7bffd357848,~
current-time,11437839
code-creation,Function,18,11437939,0x7bffd358d50,184,"on /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/fork/central-services-shared/src/kafka/consumer.js:428:33",0x7bffd34b2b0,~
code-creation,LazyCompile,18,11437953,0x7bffd358d50,184,"on /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/fork/central-services-shared/src/kafka/consumer.js:428:33",0x7bffd34b2b0,~
current-time,11437969
current-time,11437989
current-time,11438014
current-time,11438053
current-time,11438081
current-time,11438245
current-time,11438291
current-time,11438321
current-time,11438367
current-time,11438409
tick,0x5f4d4cfb8a0,11438440,0,0x5f4d4cbf9ce,0,0x7bfe0473bad,0x7bfe04736d3,0x7bfe0473564,0x7bfe047338c,0x7bfe0470801,0x7bfe046fae9,0x7bffd3543df,0x7bffd353fb0,0x5f4d4c57d30,0x7bffd3536d9,0x5f4d4c7964b,0x7bfe046cfbf,0x1007a7e36,0x7bffd34d584,0x7bffd34ce90
current-time,11438459
current-time,11438506
current-time,11438540
current-time,11438565
current-time,11438682
current-time,11438737
current-time,11438790
current-time,11438808
current-time,11438828
current-time,11438860
current-time,11438882
current-time,11439028
current-time,11439063
current-time,11439087
current-time,11439120
current-time,11439139
current-time,11439173
current-time,11439206
current-time,11439231
current-time,11439247
current-time,11439314
current-time,11439345
current-time,11439382
current-time,11439405
current-time,11439431
current-time,11439475
current-time,11439499
current-time,11439610
current-time,11439642
tick,0x1005030ff,11439673,0,0x105802838,0,0x1002409de,0x7bffd35364b,0x5f4d4c7964b,0x7bfe046cfbf,0x1007a7e36,0x7bffd34d584,0x7bffd34ce90
current-time,11439704
current-time,11439740
current-time,11439759
current-time,11439793
current-time,11439828
current-time,11439860
current-time,11439887
current-time,11439972
current-time,11440021
current-time,11440066
current-time,11440083
current-time,11440115
current-time,11440159
current-time,11440185
current-time,11440350
current-time,11440386
current-time,11440413
current-time,11440450
current-time,11440470
current-time,11440507
current-time,11440543
current-time,11440570
current-time,11440588
current-time,11440660
tick,0x7fff758292c2,11440729,0,0x7fff7576a796,0,0x10023124a,0x7bffd35557a,0x7bffd3552cc,0x7bffd35490b,0x1007a7e36,0x7bffd34d584,0x7bffd34ce90
current-time,11440750
current-time,11440802
current-time,11440820
current-time,11440840
current-time,11440871
current-time,11440889
current-time,11441012
current-time,11441046
current-time,11441071
current-time,11441104
current-time,11441122
current-time,11441156
current-time,11441190
current-time,11441217
current-time,11441235
current-time,11441307
current-time,11441357
current-time,11441430
current-time,11441462
current-time,11441488
current-time,11441526
current-time,11441548
current-time,11441720
tick,0x0,11441756,0,0x0,3
current-time,11441782
current-time,11441811
current-time,11441849
current-time,11441869
current-time,11441907
current-time,11441942
current-time,11441969
current-time,11441986
current-time,11442045
current-time,11442074
current-time,11442109
current-time,11442126
current-time,11442150
current-time,11442186
current-time,11442206
current-time,11442327
current-time,11442360
current-time,11442384
current-time,11442416
current-time,11442434
current-time,11442468
current-time,11442501
current-time,11442527
current-time,11442549
current-time,11442617
current-time,11442645
current-time,11442690
current-time,11442711
current-time,11442738
current-time,11442791
current-time,11442859
current-time,11442984
current-time,11443018
tick,0x5f4d4cecc65,11443060,0,0x5f4d4cbf9ce,0,0x7bfe04706ec,0x7bfe046fae9,0x7bffd3536c4,0x5f4d4c7964b,0x7bfe046cfbf,0x1007a7e36,0x7bffd34d584,0x7bffd34ce90
current-time,11443079
current-time,11443117
current-time,11443136
current-time,11443172
current-time,11443207
current-time,11443235
current-time,11443260
current-time,11443332
current-time,11443365
current-time,11443403
current-time,11443420
current-time,11443445
current-time,11443477
current-time,11443496
current-time,11443607
current-time,11443639
current-time,11443663
current-time,11443695
current-time,11443712
current-time,11443746
current-time,11443780
current-time,11443806
current-time,11443826
current-time,11443895
current-time,11443924
current-time,11443959
current-time,11443975
current-time,11444001
current-time,11444040
current-time,11444060
tick,0x5f4d4c11bd2,11444181,0,0x5f4d4cf45fc,0,0x7bffd352203,0x7bffd351f39,0x7bff3926d17,0x7bffd34ce76
current-time,11444205
current-time,11444238
current-time,11444262
current-time,11444293
current-time,11444310
current-time,11444344
current-time,11444380
current-time,11444406
current-time,11444441
current-time,11444518
current-time,11444552
current-time,11444594
current-time,11444626
current-time,11444673
current-time,11444741
current-time,11444781
current-time,11444907
current-time,11444942
current-time,11444967
current-time,11445002
current-time,11445021
current-time,11445060
current-time,11445098
current-time,11445156
current-time,11445186
tick,0x5f4d4cfc314,11445229,0,0x7ffeefbf45f8,0,0x7bfe047821e,0x7bfe047788b,0x7bfe0474c6f,0x7bfe047400d,0x7bfe0473bd4,0x7bfe04736d3,0x7bfe0473564,0x7bfe047338c,0x7bfe0470801,0x7bfe046fae9,0x7bffd3543df,0x7bffd3537ea,0x5f4d4c7964b,0x7bfe046cfbf,0x1007a7e36,0x7bffd34d584,0x7bffd34ce90
current-time,11445277
current-time,11445315
current-time,11445353
current-time,11445372
current-time,11445398
current-time,11445431
current-time,11445451
current-time,11445549
current-time,11445581
current-time,11445605
current-time,11445636
current-time,11445654
current-time,11445688
current-time,11445721
current-time,11445749
current-time,11445766
current-time,11445831
current-time,11445863
current-time,11445904
current-time,11445921
current-time,11445942
current-time,11445977
current-time,11445995
current-time,11446128
current-time,11446162
current-time,11446186
current-time,11446217
current-time,11446237
current-time,11446272
current-time,11446306
current-time,11446332
current-time,11446349
tick,0x5f4d4c0cdc2,11446449,0,0x5f4d4cd7a03,0,0x7bff393daef,0x7bff393d85a,0x7bffd35487e,0x1007a7e36,0x7bffd34d584,0x7bffd34ce90
current-time,11446474
current-time,11446511
current-time,11446552
current-time,11446568
current-time,11446587
current-time,11446641
current-time,11446669
current-time,11446777
current-time,11446811
current-time,11446836
current-time,11446869
current-time,11446888
current-time,11446923
current-time,11446956
current-time,11446982
current-time,11446999
current-time,11447052
current-time,11447077
current-time,11447108
current-time,11447125
current-time,11447142
current-time,11447170
current-time,11447188
current-time,11447286
current-time,11447325
current-time,11447349
current-time,11447383
current-time,11447401
current-time,11447434
current-time,11447467
tick,0x7fff7576a79c,11447510,0,0x10483e200,0,0x10023124a,0x7bfe0475fe4,0x7bfe0474a1d,0x7bfe047400d,0x7bfe0473bd4,0x7bfe04736d3,0x7bfe0473564,0x7bfe047338c,0x7bfe0470801,0x7bfe046fae9,0x7bffd3543df,0x7bffd353fea,0x5f4d4c57d30,0x7bffd3536d9,0x5f4d4c7964b,0x7bfe046cfbf,0x1007a7e36,0x7bffd34d584,0x7bffd34ce90
current-time,11447542
current-time,11447586
current-time,11447649
current-time,11447676
current-time,11447711
current-time,11447729
current-time,11447753
current-time,11447790
current-time,11447813
current-time,11447943
current-time,11448000
current-time,11448035
current-time,11448075
current-time,11448096
current-time,11448135
current-time,11448171
current-time,11448197
current-time,11448215
current-time,11448274
current-time,11448301
current-time,11448344
current-time,11448365
current-time,11448392
current-time,11448432
current-time,11448459
tick,0x7fff75828b9e,11448519,0,0x0,4
current-time,11448608
current-time,11448645
current-time,11448669
current-time,11448702
current-time,11448720
current-time,11448753
current-time,11448787
current-time,11448812
current-time,11448829
current-time,11448883
current-time,11448913
current-time,11448953
current-time,11448973
current-time,11448995
current-time,11449029
current-time,11449046
current-time,11449177
current-time,11449229
current-time,11449259
current-time,11449297
current-time,11449317
current-time,11449355
current-time,11449400
current-time,11449435
current-time,11449461
current-time,11449525
current-time,11449557
current-time,11449596
current-time,11449613
current-time,11449632
current-time,11449661
current-time,11449679
tick,0x5f4d4cf306a,11449765,0,0x5f4d4cbf9ce,0,0x7bffd352669,0x5f4d4c0441d,0x7bffd3521ec,0x7bffd351f39,0x7bff3926d17,0x7bffd34ce76
current-time,11449804
current-time,11449838
current-time,11449862
current-time,11449896
current-time,11449914
current-time,11449948
current-time,11449981
current-time,11450008
current-time,11450026
current-time,11450088
current-time,11450120
current-time,11450160
current-time,11450179
current-time,11450202
current-time,11450238
current-time,11450256
current-time,11450391
current-time,11450424
current-time,11450448
current-time,11450480
current-time,11450498
current-time,11450538
current-time,11450580
current-time,11450612
current-time,11450633
current-time,11450701
current-time,11450735
current-time,11450868
current-time,11450912
current-time,11450962
tick,0x7fff758292c2,11451020,0,0x7fff7576a796,0,0x10023124a,0x7bfe0475fe4,0x7bfe0474a1d,0x7bfe047400d,0x7bfe0473bd4,0x7bfe04736d3,0x7bfe0473564,0x7bfe047338c,0x7bfe0470801,0x7bfe046fae9,0x7bffd343797,0x7bffd34c30e,0x7bffd358dfa,0x7bff3927345,0x7bff3926d39,0x7bffd34d5b4,0x7bffd34ce90
current-time,11451050
current-time,11451079
current-time,11451228
current-time,11451266
current-time,11451295
current-time,11451332
current-time,11451350
current-time,11451405
current-time,11451444
current-time,11451470
current-time,11451492
current-time,11451579
current-time,11451615
current-time,11451658
current-time,11451675
current-time,11451695
current-time,11451729
current-time,11451750
current-time,11451860
current-time,11451899
current-time,11451927
current-time,11451959
current-time,11451981
current-time,11452019
current-time,11452063
current-time,11452094
current-time,11452114
current-time,11452186
current-time,11452221
tick,0x7fff758292c2,11452254,0,0x7fff7576a796,0,0x10023124a,0x7bfe0475fe4,0x7bfe0474a1d,0x7bfe047400d,0x7bfe0473bd4,0x7bfe04736d3,0x7bfe0473564,0x7bfe047338c,0x7bfe0470801,0x7bfe046fae9,0x7bffd3543df,0x7bffd3555ce,0x7bffd3552cc,0x7bffd35490b,0x1007a7e36,0x7bffd34d584,0x7bffd34ce90
current-time,11452281
current-time,11452307
current-time,11452338
current-time,11452372
current-time,11452394
current-time,11452518
current-time,11452556
current-time,11452608
current-time,11452658
current-time,11452694
current-time,11452783
current-time,11452878
current-time,11452925
current-time,11452950
current-time,11453022
current-time,11453054
current-time,11453093
current-time,11453111
current-time,11453134
current-time,11453163
current-time,11453186
tick,0x5f4d4cd3579,11453284,0,0x5f4d4ced720,0,0x7bffd352666,0x5f4d4c0441d,0x7bffd3521ec,0x7bffd351f39,0x7bff3926d17,0x7bffd34ce76
current-time,11453331
current-time,11453369
current-time,11453397
current-time,11453432
current-time,11453451
current-time,11453497
current-time,11453541
current-time,11453567
current-time,11453588
current-time,11453649
current-time,11453676
current-time,11453709
current-time,11453728
current-time,11453746
current-time,11453777
current-time,11453795
current-time,11453904
current-time,11453943
current-time,11453969
current-time,11454000
current-time,11454021
current-time,11454060
current-time,11454101
current-time,11454132
current-time,11454150
current-time,11454210
current-time,11454237
current-time,11454269
current-time,11454285
current-time,11454319
tick,0x5f4d4cfb8a0,11454334,0,0x5f4d4cbf9ce,0,0x7bfe0473936,0x7bfe04736cd,0x7bfe0473564,0x7bfe047338c,0x7bfe0470801,0x7bfe046fae9,0x7bffd343797,0x7bffd34c30e,0x7bffd358dfa,0x7bff3927345,0x7bff3926d39,0x7bffd34d5b4,0x7bffd34ce90
current-time,11454354
current-time,11454376
current-time,11454482
current-time,11454517
current-time,11454544
current-time,11454578
current-time,11454598
current-time,11454639
current-time,11454676
current-time,11454703
current-time,11454722
current-time,11454774
current-time,11454800
current-time,11454836
current-time,11454853
current-time,11454874
current-time,11454901
current-time,11454922
current-time,11455026
current-time,11455061
current-time,11455088
current-time,11455121
current-time,11455138
current-time,11455177
current-time,11455217
current-time,11455247
current-time,11455268
current-time,11455323
tick,0x10043f96c,11455355,0,0x104801400,0,0x10064336f,0x7bffd3543af,0x7bffd3555ce,0x7bffd3552cc,0x7bffd35490b,0x1007a7e36,0x7bffd34d584,0x7bffd34ce90
current-time,11455366
current-time,11455401
current-time,11455420
current-time,11455438
current-time,11455470
current-time,11455489
current-time,11455593
current-time,11455631
current-time,11455658
current-time,11455690
current-time,11455711
current-time,11455749
current-time,11455790
current-time,11455820
current-time,11455837
current-time,11455895
current-time,11455921
current-time,11455954
current-time,11455970
current-time,11455991
current-time,11456019
current-time,11456040
current-time,11456143
current-time,11456181
current-time,11456207
current-time,11456237
current-time,11456258
current-time,11456298
current-time,11456339
current-time,11456372
tick,0x7fff758292c2,11456396,0,0x7fff7576a796,0,0x10023124a,0x7bffd3537b8,0x5f4d4c7964b,0x7bfe046cfbf,0x1007a7e36,0x7bffd34d584,0x7bffd34ce90
current-time,11456414
current-time,11456476
current-time,11456500
current-time,11456535
current-time,11456551
current-time,11456573
current-time,11456601
current-time,11456622
current-time,11456727
current-time,11456761
current-time,11456787
current-time,11456821
current-time,11456839
current-time,11456879
current-time,11456921
current-time,11456949
current-time,11456968
current-time,11457036
current-time,11457063
current-time,11457099
current-time,11457116
current-time,11457134
current-time,11457165
current-time,11457188
current-time,11457290
current-time,11457327
current-time,11457354
current-time,11457385
current-time,11457406
tick,0x5f4d4cfcbd3,11457443,0,0x5f4d4cbf9ce,0,0x7bfe0478ec6,0x7bfe0478d6d,0x7bfe0478ae5,0x7bfe04788c0,0x7bfe047405c,0x7bfe0473bd4,0x7bfe04736d3,0x7bfe0473564,0x7bfe047338c,0x7bfe0470801,0x7bfe046fae9,0x7bffd3543df,0x7bffd353fb0,0x5f4d4c57d30,0x7bffd3536d9,0x5f4d4c7964b,0x7bfe046cfbf,0x1007a7e36,0x7bffd34d584,0x7bffd34ce90
current-time,11457465
current-time,11457506
current-time,11457536
current-time,11457558
current-time,11457615
current-time,11457641
current-time,11457674
current-time,11457689
current-time,11457711
current-time,11457743
current-time,11457760
current-time,11457864
current-time,11457899
current-time,11457928
current-time,11457959
current-time,11457980
current-time,11458020
current-time,11458062
current-time,11458095
current-time,11458113
current-time,11458172
current-time,11458196
current-time,11458256
current-time,11458271
current-time,11458292
current-time,11458320
current-time,11458341
current-time,11458445
current-time,11458480
current-time,11458506
current-time,11458542
tick,0x7fff758292c2,11458574,0,0x7fff7576a796,0,0x10023124a,0x7bffd353f70,0x5f4d4c57d30,0x7bffd3536d9,0x5f4d4c7964b,0x7bfe046cfbf,0x1007a7e36,0x7bffd34d584,0x7bffd34ce90
current-time,11458598
current-time,11458662
current-time,11458705
current-time,11458735
current-time,11458763
current-time,11458849
current-time,11458885
current-time,11458928
current-time,11458944
current-time,11458963
current-time,11458996
current-time,11459017
current-time,11459122
current-time,11459161
current-time,11459189
current-time,11459222
current-time,11459243
current-time,11459294
current-time,11459333
current-time,11459363
current-time,11459384
current-time,11459439
current-time,11459465
current-time,11459497
current-time,11459512
current-time,11459533
current-time,11459563
current-time,11459582
current-time,11459686
current-time,11459720
current-time,11459750
current-time,11459780
current-time,11459801
