v8-version,6,1,534,50,0
shared-library,"/usr/local/opt/node@8/bin/node",0x100002800,0x100843776,0
shared-library,"/usr/local/opt/icu4c/lib/libicui18n.60.dylib",0x101a8ff20,0x101bb9d39,4322811904
shared-library,"/usr/local/opt/icu4c/lib/libicuuc.60.dylib",0x101ceeb20,0x101d9f210,4325298176
shared-library,"/usr/local/opt/icu4c/lib/libicudata.60.2.dylib",0x101e649f0,0x101e649f0,4326830080
shared-library,"/System/Library/Frameworks/CoreFoundation.framework/Versions/A/CoreFoundation",0x7fff4d84a860,0x7fff4da3d9ac,634572800
shared-library,"/usr/lib/libSystem.B.dylib",0x7fff733f394a,0x7fff733f3b2e,634572800
shared-library,"/usr/lib/libc++.1.dylib",0x7fff73627f40,0x7fff7366f2b0,634572800
shared-library,"/usr/lib/system/libcache.dylib",0x7fff7556eb08,0x7fff7557156d,634572800
shared-library,"/usr/lib/system/libcommonCrypto.dylib",0x7fff75573c14,0x7fff7557cde1,634572800
shared-library,"/usr/lib/system/libcompiler_rt.dylib",0x7fff7557eef4,0x7fff75583a8b,634572800
shared-library,"/usr/lib/system/libcopyfile.dylib",0x7fff7558709c,0x7fff7558e2dc,634572800
shared-library,"/usr/lib/system/libcorecrypto.dylib",0x7fff75590e80,0x7fff755f5ab9,634572800
shared-library,"/usr/lib/system/libdispatch.dylib",0x7fff7569ea08,0x7fff756c99fe,634572800
shared-library,"/usr/lib/system/libdyld.dylib",0x7fff756d8014,0x7fff756f0410,634572800
shared-library,"/usr/lib/system/libkeymgr.dylib",0x7fff756f5a51,0x7fff756f5e80,634572800
shared-library,"/usr/lib/system/liblaunch.dylib",0x7fff75703fc0,0x7fff75703fc0,634572800
shared-library,"/usr/lib/system/libmacho.dylib",0x7fff757046e8,0x7fff757089dc,634572800
shared-library,"/usr/lib/system/libquarantine.dylib",0x7fff7570a26e,0x7fff7570bb42,634572800
shared-library,"/usr/lib/system/libremovefile.dylib",0x7fff7570c944,0x7fff7570dc73,634572800
shared-library,"/usr/lib/system/libsystem_asl.dylib",0x7fff7570f748,0x7fff75724150,634572800
shared-library,"/usr/lib/system/libsystem_blocks.dylib",0x7fff7572685d,0x7fff75726d0e,634572800
shared-library,"/usr/lib/system/libsystem_c.dylib",0x7fff75728100,0x7fff757a918f,634572800
shared-library,"/usr/lib/system/libsystem_configuration.dylib",0x7fff757b1e04,0x7fff757b46c0,634572800
shared-library,"/usr/lib/system/libsystem_coreservices.dylib",0x7fff757b62d0,0x7fff757b83eb,634572800
shared-library,"/usr/lib/system/libsystem_darwin.dylib",0x7fff757b9fda,0x7fff757bac44,634572800
shared-library,"/usr/lib/system/libsystem_dnssd.dylib",0x7fff757bbf3c,0x7fff757c04cd,634572800
shared-library,"/usr/lib/system/libsystem_info.dylib",0x7fff757c31f0,0x7fff7580841e,634572800
shared-library,"/usr/lib/system/libsystem_m.dylib",0x7fff75834140,0x7fff75864143,634572800
shared-library,"/usr/lib/system/libsystem_malloc.dylib",0x7fff75880250,0x7fff7589931f,634572800
shared-library,"/usr/lib/system/libsystem_network.dylib",0x7fff758a0b70,0x7fff759a2038,634572800
shared-library,"/usr/lib/system/libsystem_networkextension.dylib",0x7fff759d0cff,0x7fff759d882e,634572800
shared-library,"/usr/lib/system/libsystem_notify.dylib",0x7fff759dc148,0x7fff759e483e,634572800
shared-library,"/usr/lib/system/libsystem_sandbox.dylib",0x7fff759fa040,0x7fff759fc52d,634572800
shared-library,"/usr/lib/system/libsystem_secinit.dylib",0x7fff759fda1f,0x7fff759fe588,634572800
shared-library,"/usr/lib/system/libsystem_kernel.dylib",0x7fff7580cf10,0x7fff7582a75d,634572800
shared-library,"/usr/lib/system/libsystem_platform.dylib",0x7fff759e5820,0x7fff759eb38d,634572800
shared-library,"/usr/lib/system/libsystem_pthread.dylib",0x7fff759edf78,0x7fff759f610e,634572800
shared-library,"/usr/lib/system/libsystem_symptoms.dylib",0x7fff759ff938,0x7fff75a0531e,634572800
shared-library,"/usr/lib/system/libsystem_trace.dylib",0x7fff75a08094,0x7fff75a17c8d,634572800
shared-library,"/usr/lib/system/libunwind.dylib",0x7fff75a1c96c,0x7fff75a212a7,634572800
shared-library,"/usr/lib/system/libxpc.dylib",0x7fff75a239c0,0x7fff75a4483e,634572800
shared-library,"/usr/lib/closure/libclosured.dylib",0x7fff72eb8e80,0x7fff72ee3689,634572800
shared-library,"/usr/lib/libobjc.A.dylib",0x7fff74aab000,0x7fff74acc65a,634572800
shared-library,"/usr/lib/libc++abi.dylib",0x7fff7367f600,0x7fff7369dd64,634572800
shared-library,"/usr/lib/libDiagnosticMessagesClient.dylib",0x7fff7307cf08,0x7fff7307d90c,634572800
shared-library,"/usr/lib/libicucore.A.dylib",0x7fff74152fd4,0x7fff7430a2e6,634572800
shared-library,"/usr/lib/libz.1.dylib",0x7fff754c12d0,0x7fff754ccbe5,634572800
tick,0x7fff7581f246,692,0,0x0,4
profiler,"begin",1000
tick,0x7fff759ea053,1999,0,0x0,4
tick,0x7fff759ea04f,3257,0,0x0,4
tick,0x7fff758292c2,160911,1,0x1007837ce,3,0x100219d2e,0x2211920068f5,0x221192006783,0x221192005e02,0x22113dfff520,0x22113dffe551,0x22113dffe113,0x22113dff8d13,0x221192007eb6,0x221192007c7d,0x2211751e4379,0x221192005f58,0x22113dfff520,0x22113dffe551,0x22113dffe113,0x22113dff8d13,0x221192007eb6,0x221192007c7d,0x2211751c7f35,0x221192005f58,0x22113dfff520,0x22113dffe551,0x22113dffe113,0x22113dff8d13,0x221192007eb6,0x221192007c7d,0x2211751c5369,0x221192005f58,0x22113dfff520,0x22113dffe551,0x22113dffe113,0x22113dff8d13,0x221192007eb6,0x221192007c7d,0x2211751c3d78,0x221192005f58,0x22113dfff520,0x22113dffe551,0x22113dffe113,0x22113dff8d13,0x221192007eb6,0x221192007c7d,0x22119200d333,0x221192005f58,0x22113dfff520,0x22113dffe551,0x22113dffe113,0x22113dff8d13,0x221192007eb6,0x221192007c7d,0x22119200a990,0x221192005f58,0x22113dfff520,0x22113dffe551,0x22113dffe113,0x22113dff8d13,0x221192007eb6,0x221192007c7d,0x2211920073c6,0x221192005f58,0x22113dfff520,0x22113dffe551,0x22113dffe113,0x22113dff8d13,0x22113dff8739,0x2211e23b7775,0x2211e23b2476
timer-event-end,"V8.Execute",160935
timer-event-end,"V8.External",160959
timer-event-start,"V8.External",160999
timer-event-end,"V8.External",161012
timer-event-start,"V8.External",161042
timer-event-end,"V8.External",161052
timer-event-start,"V8.External",161095
timer-event-end,"V8.External",161203
timer-event-start,"V8.External",161232
timer-event-end,"V8.External",161240
code-creation,Handler,4,161259,0x76fe1305fe0,200,"prototype"
timer-event-start,"V8.External",161269
timer-event-end,"V8.External",161275
timer-event-start,"V8.External",161312
timer-event-end,"V8.External",161332
timer-event-start,"V8.External",161349
timer-event-end,"V8.External",161363
timer-event-start,"V8.External",161371
timer-event-end,"V8.External",161381
timer-event-start,"V8.External",161390
timer-event-end,"V8.External",161399
timer-event-start,"V8.External",161407
timer-event-end,"V8.External",161416
timer-event-start,"V8.External",161427
timer-event-end,"V8.External",161437
timer-event-start,"V8.External",161448
timer-event-end,"V8.External",161461
timer-event-start,"V8.External",161493
timer-event-end,"V8.External",161506
timer-event-start,"V8.External",161519
timer-event-end,"V8.External",161531
timer-event-start,"V8.External",161564
timer-event-end,"V8.External",161580
timer-event-start,"V8.External",161586
timer-event-end,"V8.External",161594
timer-event-start,"V8.External",161604
timer-event-end,"V8.External",161614
timer-event-start,"V8.External",161621
timer-event-end,"V8.External",161629
timer-event-start,"V8.External",161636
timer-event-end,"V8.External",161648
timer-event-start,"V8.External",161656
timer-event-start,"V8.CompileScriptMicroSeconds",161667
timer-event-start,"V8.CompileCode",161684
timer-event-start,"V8.CompileMicroSeconds",161720
code-creation,Script,18,161740,0x2211751e65e8,64," /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/fork/central-services-shared/src/kafka/protocol/index.js:1:1",0x2211751e6440,~
code-creation,Function,18,161759,0x2211751e66a0,136," /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/fork/central-services-shared/src/kafka/protocol/index.js:1:11",0x2211751e6508,~
timer-event-end,"V8.CompileMicroSeconds",161769
timer-event-end,"V8.CompileCode",161775
timer-event-end,"V8.CompileScriptMicroSeconds",161782
timer-event-end,"V8.External",161789
timer-event-start,"V8.External",161795
timer-event-start,"V8.Execute",161804
timer-event-start,"V8.Execute",161810
timer-event-end,"V8.Execute",161816
timer-event-end,"V8.Execute",161822
timer-event-end,"V8.External",161827
timer-event-start,"V8.External",161854
timer-event-end,"V8.External",161867
timer-event-start,"V8.External",161879
timer-event-end,"V8.External",161893
timer-event-start,"V8.External",161926
timer-event-end,"V8.External",161940
timer-event-start,"V8.External",161973
timer-event-end,"V8.External",161988
timer-event-start,"V8.External",161995
timer-event-end,"V8.External",162002
timer-event-start,"V8.External",162012
timer-event-end,"V8.External",162022
timer-event-start,"V8.External",162028
timer-event-end,"V8.External",162036
timer-event-start,"V8.External",162043
timer-event-end,"V8.External",162056
timer-event-start,"V8.External",162065
timer-event-start,"V8.CompileScriptMicroSeconds",162075
timer-event-start,"V8.CompileCode",162094
tick,0x1001f8308,162183,1,0x1007837ce,2,0x100219d2e,0x2211920068f5,0x221192006783,0x221192005e02,0x22113dfff520,0x22113dffe551,0x22113dffe113,0x22113dff8d13,0x221192007eb6,0x221192007c7d,0x2211751e66db,0x221192005f58,0x22113dfff520,0x22113dffe551,0x22113dffe113,0x22113dff8d13,0x221192007eb6,0x221192007c7d,0x2211751c5373,0x221192005f58,0x22113dfff520,0x22113dffe551,0x22113dffe113,0x22113dff8d13,0x221192007eb6,0x221192007c7d,0x2211751c3d78,0x221192005f58,0x22113dfff520,0x22113dffe551,0x22113dffe113,0x22113dff8d13,0x221192007eb6,0x221192007c7d,0x22119200d333,0x221192005f58,0x22113dfff520,0x22113dffe551,0x22113dffe113,0x22113dff8d13,0x221192007eb6,0x221192007c7d,0x22119200a990,0x221192005f58,0x22113dfff520,0x22113dffe551,0x22113dffe113,0x22113dff8d13,0x221192007eb6,0x221192007c7d,0x2211920073c6,0x221192005f58,0x22113dfff520,0x22113dffe551,0x22113dffe113,0x22113dff8d13,0x22113dff8739,0x2211e23b7775,0x2211e23b2476
timer-event-start,"V8.CompileMicroSeconds",162293
code-creation,Script,18,162351,0x2211751e6f10,64," /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/fork/central-services-shared/src/kafka/protocol/util.js:1:1",0x2211751e6d68,~
code-creation,Function,18,162390,0x2211751e7078,88," /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/fork/central-services-shared/src/kafka/protocol/util.js:1:11",0x2211751e6e30,~
timer-event-end,"V8.CompileMicroSeconds",162401
timer-event-end,"V8.CompileCode",162425
timer-event-end,"V8.CompileScriptMicroSeconds",162434
timer-event-end,"V8.External",162441
timer-event-start,"V8.External",162448
timer-event-start,"V8.Execute",162459
timer-event-start,"V8.Execute",162465
timer-event-end,"V8.Execute",162472
timer-event-end,"V8.Execute",162491
timer-event-end,"V8.External",162498
timer-event-start,"V8.External",162654
timer-event-end,"V8.External",162683
timer-event-start,"V8.External",162696
timer-event-end,"V8.External",162711
timer-event-start,"V8.External",162745
timer-event-end,"V8.External",162759
timer-event-start,"V8.External",162794
timer-event-end,"V8.External",162810
timer-event-start,"V8.External",162817
timer-event-end,"V8.External",162825
timer-event-start,"V8.External",162838
timer-event-end,"V8.External",162851
timer-event-start,"V8.External",162858
timer-event-end,"V8.External",162866
timer-event-start,"V8.External",162874
timer-event-end,"V8.External",162900
timer-event-start,"V8.External",162908
timer-event-start,"V8.CompileScriptMicroSeconds",162946
timer-event-start,"V8.CompileCode",163039
timer-event-start,"V8.CompileMicroSeconds",163136
code-creation,Script,18,163157,0x2211751e7810,64," /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/fork/central-services-shared/src/kafka/protocol/messages.js:1:1",0x2211751e7668,~
code-creation,Function,18,163175,0x2211751e7b20,96," /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/fork/central-services-shared/src/kafka/protocol/messages.js:1:11",0x2211751e7730,~
timer-event-end,"V8.CompileMicroSeconds",163185
timer-event-end,"V8.CompileCode",163191
timer-event-end,"V8.CompileScriptMicroSeconds",163218
timer-event-end,"V8.External",163224
timer-event-start,"V8.External",163244
timer-event-start,"V8.Execute",163253
timer-event-start,"V8.Execute",163259
timer-event-end,"V8.Execute",163266
timer-event-end,"V8.Execute",163271
timer-event-end,"V8.External",163276
timer-event-start,"V8.External",163357
timer-event-end,"V8.External",163366
timer-event-start,"V8.External",163375
timer-event-end,"V8.External",163381
tick,0x7fff758292c2,163464,0,0x7fff7576a796,4,0x1005f7cc8,0x2211751c53b5,0x221192005f58,0x22113dfff520,0x22113dffe551,0x22113dffe113,0x22113dff8d13,0x221192007eb6,0x221192007c7d,0x2211751c3d78,0x221192005f58,0x22113dfff520,0x22113dffe551,0x22113dffe113,0x22113dff8d13,0x221192007eb6,0x221192007c7d,0x22119200d333,0x221192005f58,0x22113dfff520,0x22113dffe551,0x22113dffe113,0x22113dff8d13,0x221192007eb6,0x221192007c7d,0x22119200a990,0x221192005f58,0x22113dfff520,0x22113dffe551,0x22113dffe113,0x22113dff8d13,0x221192007eb6,0x221192007c7d,0x2211920073c6,0x221192005f58,0x22113dfff520,0x22113dffe551,0x22113dffe113,0x22113dff8d13,0x22113dff8739,0x2211e23b7775,0x2211e23b2476
timer-event-start,"V8.External",163576
timer-event-end,"V8.External",163593
timer-event-start,"V8.External",163607
timer-event-end,"V8.External",163622
timer-event-start,"V8.External",163661
timer-event-end,"V8.External",163676
timer-event-start,"V8.External",163716
timer-event-end,"V8.External",163732
timer-event-start,"V8.External",163739
timer-event-end,"V8.External",163747
timer-event-start,"V8.External",163761
timer-event-end,"V8.External",163778
timer-event-start,"V8.External",163785
timer-event-end,"V8.External",163793
timer-event-start,"V8.External",163800
timer-event-end,"V8.External",163962
timer-event-start,"V8.External",163972
timer-event-start,"V8.CompileScriptMicroSeconds",163984
timer-event-start,"V8.CompileCode",164095
timer-event-start,"V8.CompileMicroSeconds",164620
code-creation,Script,18,164685,0x2211751e9348,64," /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/fork/central-services-shared/src/kafka/consumer.js:1:1",0x2211751e91a0,~
code-creation,Function,18,164794,0x2211751ea138,496," /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/fork/central-services-shared/src/kafka/consumer.js:1:11",0x2211751e9268,~
timer-event-end,"V8.CompileMicroSeconds",164808
tick,0x1004d7fd8,164824,1,0x1007837ce,2,0x100219d2e,0x2211920068f5,0x221192006783,0x221192005e02,0x22113dfff520,0x22113dffe551,0x22113dffe113,0x22113dff8d13,0x221192007eb6,0x221192007c7d,0x2211751c3d84,0x221192005f58,0x22113dfff520,0x22113dffe551,0x22113dffe113,0x22113dff8d13,0x221192007eb6,0x221192007c7d,0x22119200d333,0x221192005f58,0x22113dfff520,0x22113dffe551,0x22113dffe113,0x22113dff8d13,0x221192007eb6,0x221192007c7d,0x22119200a990,0x221192005f58,0x22113dfff520,0x22113dffe551,0x22113dffe113,0x22113dff8d13,0x221192007eb6,0x221192007c7d,0x2211920073c6,0x221192005f58,0x22113dfff520,0x22113dffe551,0x22113dffe113,0x22113dff8d13,0x22113dff8739,0x2211e23b7775,0x2211e23b2476
timer-event-end,"V8.CompileCode",164847
timer-event-end,"V8.CompileScriptMicroSeconds",164861
timer-event-end,"V8.External",164868
timer-event-start,"V8.External",164897
timer-event-start,"V8.Execute",164910
timer-event-start,"V8.Execute",164917
timer-event-end,"V8.Execute",164925
timer-event-end,"V8.Execute",164931
timer-event-end,"V8.External",164936
timer-event-start,"V8.External",164997
timer-event-end,"V8.External",165026
timer-event-start,"V8.External",165055
timer-event-end,"V8.External",165104
timer-event-start,"V8.External",165218
timer-event-end,"V8.External",165238
timer-event-start,"V8.External",165292
timer-event-end,"V8.External",165308
timer-event-start,"V8.External",165322
timer-event-end,"V8.External",165335
timer-event-start,"V8.External",165348
timer-event-end,"V8.External",165360
timer-event-start,"V8.External",165372
timer-event-end,"V8.External",165385
timer-event-start,"V8.External",165434
timer-event-end,"V8.External",165452
timer-event-start,"V8.External",165485
timer-event-end,"V8.External",165497
timer-event-start,"V8.External",165513
timer-event-end,"V8.External",165536
timer-event-start,"V8.External",165551
timer-event-end,"V8.External",165561
timer-event-start,"V8.External",165570
timer-event-end,"V8.External",165577
timer-event-start,"V8.External",165588
timer-event-start,"V8.CompileScriptMicroSeconds",165617
timer-event-start,"V8.CompileCode",165631
timer-event-start,"V8.CompileMicroSeconds",165711
code-creation,Script,18,165743,0x2211751ebc70,64," /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/fork/central-services-shared/node_modules/bluebird/js/release/bluebird.js:1:1",0x2211751ebac8,~
code-creation,Function,18,165769,0x2211751ebde8,112," /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/fork/central-services-shared/node_modules/bluebird/js/release/bluebird.js:1:11",0x2211751ebb90,~
timer-event-end,"V8.CompileMicroSeconds",165780
timer-event-end,"V8.CompileCode",165786
timer-event-end,"V8.CompileScriptMicroSeconds",165795
timer-event-end,"V8.External",165801
timer-event-start,"V8.External",165809
timer-event-start,"V8.Execute",165820
timer-event-start,"V8.Execute",165826
timer-event-end,"V8.Execute",165838
timer-event-end,"V8.Execute",165844
timer-event-end,"V8.External",165849
timer-event-start,"V8.External",165884
timer-event-end,"V8.External",165901
timer-event-start,"V8.External",165917
timer-event-end,"V8.External",165929
timer-event-start,"V8.External",165941
timer-event-end,"V8.External",165955
tick,0x100549101,166025,0,0x0,0
timer-event-start,"V8.External",166054
timer-event-end,"V8.External",166076
timer-event-start,"V8.External",166161
timer-event-end,"V8.External",166199
timer-event-start,"V8.External",166214
timer-event-end,"V8.External",166223
timer-event-start,"V8.External",166243
timer-event-end,"V8.External",166259
timer-event-start,"V8.External",166267
timer-event-end,"V8.External",166276
timer-event-start,"V8.External",166284
timer-event-end,"V8.External",166306
timer-event-start,"V8.External",166333
timer-event-start,"V8.CompileScriptMicroSeconds",166345
timer-event-start,"V8.CompileCode",166424
timer-event-start,"V8.CompileMicroSeconds",167211
code-creation,Script,18,167272,0x2211751ee4d0,64," /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/fork/central-services-shared/node_modules/bluebird/js/release/promise.js:1:1",0x2211751ee328,~
code-creation,Function,18,167291,0x2211751ee630,88," /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/fork/central-services-shared/node_modules/bluebird/js/release/promise.js:1:11",0x2211751ee3f0,~
timer-event-end,"V8.CompileMicroSeconds",167319
tick,0x7fff758292c2,167335,1,0x1007837ce,2,0x100219d2e,0x2211920068f5,0x221192006783,0x221192005e02,0x22113dfff520,0x22113dffe551,0x22113dffe113,0x22113dff8d13,0x221192007eb6,0x221192007c7d,0x2211751ebe39,0x221192005f58,0x22113dfff520,0x22113dffe551,0x22113dffe113,0x22113dff8d13,0x221192007eb6,0x221192007c7d,0x2211751ea18f,0x221192005f58,0x22113dfff520,0x22113dffe551,0x22113dffe113,0x22113dff8d13,0x221192007eb6,0x221192007c7d,0x2211751c3d84,0x221192005f58,0x22113dfff520,0x22113dffe551,0x22113dffe113,0x22113dff8d13,0x221192007eb6,0x221192007c7d,0x22119200d333,0x221192005f58,0x22113dfff520,0x22113dffe551,0x22113dffe113,0x22113dff8d13,0x221192007eb6,0x221192007c7d,0x22119200a990,0x221192005f58,0x22113dfff520,0x22113dffe551,0x22113dffe113,0x22113dff8d13,0x221192007eb6,0x221192007c7d,0x2211920073c6,0x221192005f58,0x22113dfff520,0x22113dffe551,0x22113dffe113,0x22113dff8d13,0x22113dff8739,0x2211e23b7775,0x2211e23b2476
timer-event-end,"V8.CompileCode",167360
timer-event-end,"V8.CompileScriptMicroSeconds",167376
timer-event-end,"V8.External",167384
timer-event-start,"V8.External",167391
timer-event-start,"V8.Execute",167401
timer-event-start,"V8.Execute",167408
timer-event-end,"V8.Execute",167415
timer-event-end,"V8.Execute",167420
timer-event-end,"V8.External",167426
timer-event-start,"V8.CompileCode",167438
code-creation,Function,18,168344,0x2211751f2808,3216,"module.exports /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/fork/central-services-shared/node_modules/bluebird/js/release/promise.js:2:26",0x2211751ee548,~
code-creation,LazyCompile,18,168360,0x2211751f2808,3216,"module.exports /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/fork/central-services-shared/node_modules/bluebird/js/release/promise.js:2:26",0x2211751ee548,~
timer-event-end,"V8.CompileCode",168374
timer-event-start,"V8.External",168419
timer-event-end,"V8.External",168434
timer-event-start,"V8.External",168448
timer-event-end,"V8.External",168463
timer-event-start,"V8.External",168506
timer-event-end,"V8.External",168521
timer-event-start,"V8.External",168563
timer-event-end,"V8.External",168580
timer-event-start,"V8.External",168587
timer-event-end,"V8.External",168612
tick,0x7fff758292c2,168626,0,0x7fff7576a796,0,0x100219d2e,0x221192003a19,0x22113dfff7f1,0x22113dfff4ff,0x22113dffe551,0x22113dffe113,0x22113dff8d13,0x221192007eb6,0x221192007c7d,0x2211751f288c,0x2211751ebe3f,0x221192005f58,0x22113dfff520,0x22113dffe551,0x22113dffe113,0x22113dff8d13,0x221192007eb6,0x221192007c7d,0x2211751ea18f,0x221192005f58,0x22113dfff520,0x22113dffe551,0x22113dffe113,0x22113dff8d13,0x221192007eb6,0x221192007c7d,0x2211751c3d84,0x221192005f58,0x22113dfff520,0x22113dffe551,0x22113dffe113,0x22113dff8d13,0x221192007eb6,0x221192007c7d,0x22119200d333,0x221192005f58,0x22113dfff520,0x22113dffe551,0x22113dffe113,0x22113dff8d13,0x221192007eb6,0x221192007c7d,0x22119200a990,0x221192005f58,0x22113dfff520,0x22113dffe551,0x22113dffe113,0x22113dff8d13,0x221192007eb6,0x221192007c7d,0x2211920073c6,0x221192005f58,0x22113dfff520,0x22113dffe551,0x22113dffe113,0x22113dff8d13,0x22113dff8739,0x2211e23b7775,0x2211e23b2476
timer-event-start,"V8.External",168655
timer-event-end,"V8.External",168678
timer-event-start,"V8.External",168687
timer-event-end,"V8.External",168697
timer-event-start,"V8.External",168705
timer-event-end,"V8.External",168721
timer-event-start,"V8.External",168731
timer-event-start,"V8.CompileScriptMicroSeconds",168743
timer-event-start,"V8.CompileCode",168816
timer-event-start,"V8.CompileMicroSeconds",169178
code-creation,Script,18,169235,0x2211751f6020,64," /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/fork/central-services-shared/node_modules/bluebird/js/release/util.js:1:1",0x2211751f5e78,~
code-creation,Function,18,169303,0x2211751f7e28,816," /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/fork/central-services-shared/node_modules/bluebird/js/release/util.js:1:11",0x2211751f5f40,~
code-creation,Function,18,169328,0x2211751f8650,176," /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/fork/central-services-shared/node_modules/bluebird/js/release/util.js:105:34",0x2211751f7358,~
code-creation,Function,18,169345,0x2211751f8948,88," /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/fork/central-services-shared/node_modules/bluebird/js/release/util.js:250:34",0x2211751f7420,~
code-creation,Function,18,169364,0x2211751f8a30,144," /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/fork/central-services-shared/node_modules/bluebird/js/release/util.js:372:43",0x2211751f7808,~
timer-event-end,"V8.CompileMicroSeconds",169373
timer-event-end,"V8.CompileCode",169379
timer-event-end,"V8.CompileScriptMicroSeconds",169388
timer-event-end,"V8.External",169394
timer-event-start,"V8.External",169401
timer-event-start,"V8.Execute",169411
timer-event-start,"V8.Execute",169417
timer-event-end,"V8.Execute",169429
timer-event-end,"V8.Execute",169435
timer-event-end,"V8.External",169441
timer-event-start,"V8.External",169478
timer-event-end,"V8.External",169492
timer-event-start,"V8.External",169506
timer-event-end,"V8.External",169521
timer-event-start,"V8.External",169567
timer-event-end,"V8.External",169582
timer-event-start,"V8.External",169619
timer-event-end,"V8.External",169636
timer-event-start,"V8.External",169643
timer-event-end,"V8.External",169651
timer-event-start,"V8.External",169662
timer-event-end,"V8.External",169672
timer-event-start,"V8.External",169750
tick,0x7fff758292c2,169775,0,0x7fff7576a796,4,0x100219d2e,0x221192004aba,0x2211920048bd,0x22113dfff86a,0x22113dfff4ff,0x22113dffe551,0x22113dffe113,0x22113dff8d13,0x221192007eb6,0x221192007c7d,0x2211751f7f14,0x221192005f58,0x22113dfff520,0x22113dffe551,0x22113dffe113,0x22113dff8d13,0x221192007eb6,0x221192007c7d,0x2211751f288c,0x2211751ebe3f,0x221192005f58,0x22113dfff520,0x22113dffe551,0x22113dffe113,0x22113dff8d13,0x221192007eb6,0x221192007c7d,0x2211751ea18f,0x221192005f58,0x22113dfff520,0x22113dffe551,0x22113dffe113,0x22113dff8d13,0x221192007eb6,0x221192007c7d,0x2211751c3d84,0x221192005f58,0x22113dfff520,0x22113dffe551,0x22113dffe113,0x22113dff8d13,0x221192007eb6,0x221192007c7d,0x22119200d333,0x221192005f58,0x22113dfff520,0x22113dffe551,0x22113dffe113,0x22113dff8d13,0x221192007eb6,0x221192007c7d,0x22119200a990,0x221192005f58,0x22113dfff520,0x22113dffe551,0x22113dffe113,0x22113dff8d13,0x221192007eb6,0x221192007c7d,0x2211920073c6,0x221192005f58,0x22113dfff520,0x22113dffe551,0x22113dffe113,0x22113dff8d13,0x22113dff8739,0x2211e23b7775,0x2211e23b2476
timer-event-end,"V8.External",169799
timer-event-start,"V8.External",169810
timer-event-end,"V8.External",169822
timer-event-start,"V8.External",169832
timer-event-start,"V8.CompileScriptMicroSeconds",169845
timer-event-start,"V8.CompileCode",169867
timer-event-start,"V8.CompileMicroSeconds",169958
code-creation,Script,18,169988,0x2211751f9a28,64," /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/fork/central-services-shared/node_modules/bluebird/js/release/es5.js:1:1",0x2211751f9880,~
code-creation,Function,18,170026,0x2211751fa3e8,336," /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/fork/central-services-shared/node_modules/bluebird/js/release/es5.js:1:11",0x2211751f9948,~
code-creation,Function,18,170042,0x2211751fa640,64," /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/fork/central-services-shared/node_modules/bluebird/js/release/es5.js:1:84",0x2211751f9aa0,~
timer-event-end,"V8.CompileMicroSeconds",170052
timer-event-end,"V8.CompileCode",170058
timer-event-end,"V8.CompileScriptMicroSeconds",170083
timer-event-end,"V8.External",170093
timer-event-start,"V8.External",170102
timer-event-start,"V8.Execute",170115
timer-event-start,"V8.Execute",170121
timer-event-end,"V8.Execute",170129
timer-event-end,"V8.Execute",170135
timer-event-end,"V8.External",170140
timer-event-start,"V8.CompileCode",170163
timer-event-end,"V8.CompileCode",170199
timer-event-start,"V8.CompileCode",170262
timer-event-end,"V8.CompileCode",170273
timer-event-start,"V8.CompileCode",170308
timer-event-end,"V8.CompileCode",170316
timer-event-start,"V8.CompileCode",170341
code-creation,Function,18,170379,0x2211751fb1e0,80,"classString /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/fork/central-services-shared/node_modules/bluebird/js/release/util.js:265:21",0x2211751f6ea8,~
code-creation,LazyCompile,18,170392,0x2211751fb1e0,80,"classString /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/fork/central-services-shared/node_modules/bluebird/js/release/util.js:265:21",0x2211751f6ea8,~
timer-event-end,"V8.CompileCode",170402
timer-event-start,"V8.CompileCode",170489
timer-event-end,"V8.CompileCode",170498
